Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
127;0,259999990463257;3,34366404786124E-07;777590,0625;1298,791015625;
128;0,270000010728836;3,64363387461708E-07;741018,5;1308,861328125;
129;0,280000001192093;3,94852065710438E-07;709126,3125;1318,9306640625;
130;0,28999999165535;4,31927134059151E-07;671409,5;1328,9990234375;
131;0,300000011920929;4,84556551327842E-07;619122,8125;1339,0673828125;
132;0,310000002384186;5,34150444764236E-07;580360,8125;1349,1357421875;
133;0,319999992847443;6,16655086105311E-07;518928,65625;1359,203125;
134;0,330000013113022;7,00322004831833E-07;471211,84375;1369,26953125;
135;0,340000003576279;7,98020096226537E-07;426054,4375;1379,3369140625;
136;0,349999994039536;9,00437839845836E-07;388699,78125;1389,404296875;
137;0,360000014305115;1,01688749509776E-06;354021,46875;1399,455078125;
138;0,370000004768372;1,03333491097146E-06;358063,96875;1429,603515625;
139;0,379999995231628;1,1561269275262E-06;328683,625;1439,671875;
140;0,389999985694885;1,27960652207548E-06;304781,1875;1449,7412109375;
141;0,400000005960464;1,39315920932859E-06;287117,21875;1459,810546875;
142;0,409999996423721;1,50311541347037E-06;272766,8125;1469,880859375;
143;0,419999986886978;1,60208924171457E-06;262157,6875;1479,94921875;
144;0,430000007152557;1,69228428603674E-06;254094,421875;1490,01953125;
145;0,439999997615814;1,77746653662325E-06;247543,34375;1500,0869140625;
146;0,449999988079071;1,85808676178567E-06;242184,59375;1510,1552734375;
147;0,46000000834465;1,92102697837981E-06;239455,25;1520,2265625;
148;0,469999998807907;1,97006534108368E-06;238570,765625;1530,2939453125;
149;0,479999989271164;2,02934734261362E-06;236529,25;1540,3642578125;
150;0,490000009536743;2,07280709219049E-06;236394,40625;1550,43359375;
151;0,5;2,11594010579574E-06;236301,578125;1560,50390625;
152;0,509999990463257;2,15755449062272E-06;236378,734375;1570,57421875;
153;0,519999980926514;2,19241906052048E-06;237180,921875;1580,642578125;
154;0,529999971389771;2,23000779442373E-06;237667,3125;1590,7119140625;
155;0,540000021457672;2,26652082346845E-06;238250,640625;1600,78125;
156;0,550000011920929;2,30069099416141E-06;239058,625;1610,8515625;
157;0,560000002384186;2,33653349823726E-06;239671,296875;1620,9228515625;
158;0,569999992847443;2,3671020699112E-06;240800,765625;1630,9912109375;
159;0,579999983310699;2,39506471189088E-06;242164,640625;1641,0615234375;
160;0,589999973773956;2,43573117586493E-06;242227,046875;1651,130859375;
161;0,600000023841858;2,47035018219322E-06;242880,5625;1661,2001953125;
162;0,610000014305115;2,49785421146953E-06;244209,609375;1671,2705078125;
163;0,620000004768372;2,54795054388524E-06;243332,828125;1681,33984375;
164;0,629999995231628;2,5723902581376E-06;244908,40625;1691,408203125;
165;0,639999985694885;2,60234514826152E-06;245932,015625;1701,4765625;
166;0,649999976158142;2,64660252469184E-06;245597,875;1711,546875;
167;0,660000026226044;2,68512326329073E-06;245798,78125;1721,6171875;
168;0,670000016689301;2,72638817477855E-06;245746,375;1731,685546875;
169;0,680000007152557;2,77362460110453E-06;245166,5625;1741,755859375;
170;0,689999997615814;2,80749713965633E-06;245770,515625;1751,8251953125;
171;0,699999988079071;2,8561512408487E-06;245085,0625;1761,8935546875;
172;0,709999978542328;2,91008132080606E-06;243979,421875;1771,9619140625;
173;0,720000028610229;2,95887866741396E-06;243335,4375;1782,0322265625;
174;0,730000019073486;3,01575050798419E-06;242062,46875;1792,1015625;
175;0,740000009536743;3,07869458993082E-06;240361,625;1802,169921875;
176;0,75;3,14411136059789E-06;238541,171875;1812,23828125;
177;0,759999990463257;3,23256517731352E-06;235107,40625;1822,3076171875;
178;0,769999980926514;3,30889815813862E-06;232705,859375;1832,3779296875;
179;0,779999971389771;3,41180111718131E-06;228618,234375;1842,4462890625;
180;0,790000021457672;3,51211861016054E-06;224935,46875;1852,515625;
181;0,800000011920929;3,63263097824529E-06;220226,0625;1862,583984375;
182;0,810000002384186;3,74231035493722E-06;216443,828125;1872,6513671875;
183;0,819999992847443;3,8732832763344E-06;211706,6875;1882,720703125;
184;0,829999983310699;4,03118019676185E-06;205895,03125;1892,7890625;
185;0,839999973773956;4,1933631109714E-06;200316,53125;1902,8564453125;
186;0,850000023841858;4,42367900177487E-06;192147,765625;1912,92578125;
187;0,860000014305115;4,70413397124503E-06;182817,921875;1922,9951171875;
188;0,870000004768372;4,9950617722061E-06;174172,015625;1933,064453125;
189;0,879999995231628;5,28345799466479E-06;166557,578125;1943,1328125;
190;0,889999985694885;5,52168739886838E-06;161182,609375;1953,201171875;
191;0,899999976158142;5,701730515284E-06;157846,8125;1963,26953125;
192;0,910000026226044;5,87533395446371E-06;154884,8125;1973,3388671875;
193;0,920000016689301;6,03607168159215E-06;152417,015625;1983,4072265625;
194;0,930000007152557;6,17752175458008E-06;150545,8125;1993,4765625;
195;0,939999997615814;6,3305310504802E-06;148486,75;2003,5458984375;
196;0,949999988079071;6,51608934276737E-06;145792,96875;2013,615234375;
197;0,959999978542328;6,74745524520404E-06;142275,859375;2023,6826171875;
198;0,970000028610229;7,00227701599943E-06;138526,375;2033,7509765625;
199;0,980000019073486;7,29818520994741E-06;134279,953125;2043,8193359375;
200;0,990000009536743;7,69071812101174E-06;128726,6015625;2053,888671875;
201;1;8,15230305306613E-06;122664,7265625;2063,95703125;
