Item;Smu1_V(1)(1);Smu1_I(1)(1);Smu1_R(1)(1);Smu1_Time(1)(1);
190;-0,889999985694885;-2,93961852548819E-06;302760,375;1953,169921875;
191;-0,899999976158142;-2,9809705210937E-06;301915,09375;1963,23828125;
192;-0,910000026226044;-3,01000341096369E-06;302325,25;1973,3076171875;
193;-0,920000016689301;-3,04879108625755E-06;301758,96875;1983,376953125;
194;-0,930000007152557;-3,08260632664314E-06;301692,75;1993,4453125;
195;-0,939999997615814;-3,12509064315236E-06;300791,28125;2003,5146484375;
196;-0,949999988079071;-3,18765341944527E-06;298024,875;2013,583984375;
197;-0,959999978542328;-3,21878769682371E-06;298248,9375;2023,65234375;
198;-0,970000028610229;-3,22555001730507E-06;300723,90625;2033,72265625;
199;-0,980000019073486;-3,26753411172831E-06;299920,375;2043,7919921875;
200;-0,990000009536743;-3,32001241076796E-06;298191,65625;2053,8623046875;
201;-1;-3,34238529831055E-06;299187,53125;2063,9296875;
